1101,122130,2,4000
1101,122132,1,2000
1101,122133,1,2000
1101,122134,3,6000
1101,122201,3,6000
1101,122203,3,6000
1101,122405,1,2000
1101,122406,1,2000
1101,122407,3,6000
1101,122408,3,6000
1101,122411,3,6000
1101,122412,3,6000
1101,122413,3,6000
1101,122414,3,6000
1101,122503,1,2000
1101,122504,1,2000
1101,122511,1,2000
1101,122519,2,4000
1101,122520,3,6000
1101,122521,3,6000
1101,122524,3,6000
1101,122601,2,4000
1101,122603,1,2000
1101,122608,1,2000
1101,122610,1,2000
1101,123111,3,6000
1101,123113,3,6000
1101,123121,3,6000
1101,123129,1,2000
1101,123133,1,2000
1101,123135,2,4000
1101,123409,3,6000
1101,123412,3,6000
1101,123417,2,4000
1101,123418,3,6000
1101,123419,3,6000
1101,123420,1,2000
1101,123423,3,6000
1101,123502,1,2000
1101,123513,2,4000
1101,123519,2,4000
1101,124118,3,8700
1101,124121,2,5800
1101,124124,1,2900
1101,124128,1,2900
1101,124129,1,2900
1101,124130,2,5800
1101,124131,2,5800
1101,124401,3,8700
1101,124402,3,8700
1101,124403,3,8700
1101,124404,3,8700
1101,124405,3,8700
1101,124406,3,8700
1101,124407,2,5800
1101,124409,3,8700
1101,124410,3,8700
1101,124411,3,8700
1101,124412,2,5800
1101,124414,3,8700
1101,124415,2,5800
1101,125105,-51,-218280
1101,126102,3,8700
1101,126103,1,2900
1101,126104,2,5800
1101,126151,2,5800
1101,126152,1,2900
1101,126153,3,8700
1101,126154,2,5800
1101,126155,2,5800
1101,126156,1,2900
1101,126159,3,8700
1101,126161,1,2900
1101,126163,2,5800
1101,126164,1,2900
1101,126165,1,2900
1101,126401,2,5800
1101,126402,5,14500
1101,126403,1,2900
1101,126404,1,2900
1101,126502,1,2900
1101,126503,1,2900
1101,126504,1,2900
1101,126601,1,2900
1101,126603,2,5800
1101,126604,1,2900
1101,126606,1,2900
1101,126607,1,2900
1101,126610,1,2900
1101,126612,3,8700
1101,126614,1,2900
1101,126615,3,8700
1101,126616,3,8700
1101,126901,-54,-156600
1101,127901,-100,-330000
1101,127960,-21,-138600
1101,127961,-13,-50700
1101,130101,-1,-4900
1101,130102,-1,-4900
1101,130103,-5,-24500
1101,130104,1,4900
1101,130155,-1,-4900
1101,130159,-1,-4900
1101,130161,-4,-19600
1101,130163,-3,-14700
1101,130401,-1,-3600
1101,130402,-2,-7200
1101,130403,1,3600
1101,130404,-1,-3600
1101,130405,-2,-7800
1101,130406,-1,-3600
1101,130407,-1,-3600
1101,130408,-1,-3900
1101,130456,1,3900
1101,130501,-1,-3900
1101,130503,-2,-6600
1101,130504,-2,-7200
1101,130505,-1,-3600
1101,130506,-2,-7800
1101,130507,-3,-14700
1101,130508,-2,-7200
1101,130553,-3,-10800
1101,130554,-2,-7800
1101,131101,1,4900
1101,131103,-1,-4900
1101,131105,-1,-4900
1101,131109,-2,-9800
1101,131115,-1,-5900
1101,131116,-1,-4900
1101,131505,-1,-3600
1101,132103,-1,-4900
1101,132104,1,4900
1101,132111,-1,-4600
1101,132112,-3,-14700
1101,132114,-2,-11200
1101,132115,-1,-4900
1101,132119,-3,-14700
1101,132120,-1,-4600
1101,132121,-2,-9800
1101,132123,-2,-9800
1101,132124,-2,-9800
1101,132127,1,4900
1101,132129,-1,-4600
1101,132130,-1,-4900
1101,132131,-1,-4900
1101,132132,-3,-13800
1101,132401,-2,-6600
1101,132402,-4,-14400
1101,132403,-4,-13200
1101,132404,-3,-10800
1101,132405,-2,-7200
1101,132407,-1,-3600
1101,132408,-1,-3300
1101,132409,-2,-6600
1101,132410,-4,-14400
1101,132411,-4,-13200
1101,132413,-1,-3600
1101,132414,-2,-6600
1101,132501,-1,-3900
1101,132502,-3,-10800
1101,132503,-5,-18000
1101,132504,-4,-13200
1101,132505,-3,-9900
1101,132506,-1,-3300
1101,132508,-1,-3600
1101,132509,-5,-16500
1101,132510,-4,-13200
1101,132511,-2,-6600
1101,132512,-3,-10800
1101,132601,-5,-14500
1101,132602,-5,-14500
1101,132603,-1,-3300
1101,132604,-7,-20300
1101,132605,-4,-11600
1101,132606,-4,-11600
1101,132607,-4,-13200
1101,132608,-5,-16500
1101,132609,-1,-2900
1101,132610,-5,-14500
1101,132612,-4,-11600
1101,132613,-4,-11600
1101,132614,-4,-11600
1101,132615,-1,-3300
1101,132616,-5,-16500
1101,133110,-4,-19600
1101,133111,-3,-14700
1101,133116,-1,-4900
1101,133118,-2,-9800
1101,133120,-2,-9800
1101,133122,-1,-4900
1101,133124,-2,-9800
1101,133125,2,9800
1101,133131,2,8600
1101,133401,-2,-6600
1101,133403,-1,-3300
1101,133404,-2,-6600
1101,133405,-1,-3300
1101,133407,3,2880
1101,133408,-1,-3300
1101,133409,-1,-3600
1101,133410,-1,-3300
1101,133411,-1,-3300
1101,133412,-2,-6600
1101,133414,-2,-6600
1101,133416,-1,-3300
1101,133417,-4,-13200
1101,133418,-1,-3300
1101,133419,-2,-6600
1101,133501,-1,-3300
1101,133503,-1,-3600
1101,133504,-1,-3600
1101,133505,1,3300
1101,133509,-2,-6600
1101,133510,-3,-9900
1101,133511,-1,-3300
1101,133513,-2,-7200
1101,133515,-1,-3600
1101,133516,-1,-3600
1101,133519,-2,-7200
1101,133521,-11,-50600
1101,133522,-7,-32200
1101,133523,-12,-55200
1101,133524,-2,-9200
1101,134112,1,4600
1101,134407,-1,-3900
1101,134408,-2,-6600
1101,134504,1,3300
1101,134505,1,3300
1101,134511,3,8250
1101,135112,1,4600
1101,135121,-1,-4600
1101,135124,-1,-4600
1101,135201,-2,-11800
1101,135203,1,5900
1101,135519,1,3300
1101,136151,-1,-4900
1101,136153,-2,-9800
1101,136159,-1,-4300
1101,136160,-2,-8600
1101,136161,-1,-4300
1101,136162,1,4300
1101,136163,-1,-4300
1101,136165,-3,-12900
1101,136166,-3,-12900
1101,136401,-3,-10800
1101,136402,-2,-7200
1101,136403,-1,-3900
1101,136404,-2,-7200
1101,136551,-1,-3600
1101,136606,-2,-5380
1101,136607,-1,-2990
1101,136608,-1,-2690
1101,136609,-2,-5380
1101,136612,-1,-2690
1101,136613,2,5980
1101,136615,-2,-5380
1101,612608,1,1500
1101,612610,2,3000
1101,613546,1,1500
1101,614112,2,3000
1101,614113,1,1500
1101,614131,3,4500
1101,614406,2,3000
1101,616110,3,8700
1101,616113,1,2900
1101,616114,2,5800
1101,616116,2,5800
1101,616161,3,8700
1101,616162,3,8700
1101,616451,3,8700
1101,616454,3,8700
1101,616455,2,5800
1101,616552,3,8700
1101,616555,3,8700
1101,616557,3,8700
1101,616559,3,8700
1101,616562,3,8700
1101,616601,1,2900
1101,616604,2,5800
1101,616607,2,5800
1101,616609,3,8700
1101,616614,2,5800
1101,616615,3,8700
1101,616971,-159,-461100
1101,617124,1,2900
1101,617419,4,11600
1101,617421,3,8700
1101,617426,4,11600
1101,617501,1,2900
1101,617505,3,8700
1101,617517,3,8700
1101,617518,2,5800
1101,617522,4,11600
1101,617524,4,11600
1101,618111,4,11600
1101,618112,3,8700
1101,618401,1,2900
1101,618402,4,11600
1101,618404,1,2900
1101,618405,3,8700
1101,618407,1,2900
1101,618409,1,2900
1101,618421,2,5800
1101,618424,6,17400
1101,618503,3,8700
1101,618505,3,8700
1101,618507,3,8700
1101,618509,1,2900
1101,618511,3,8700
1101,618702,4,11600
1101,618705,4,11600
1101,618753,2,5800
1101,618757,4,11600
1101,619404,1,2900
1101,619406,4,11600
1101,619407,6,17400
1101,619411,1,2900
1101,619413,4,11600
1101,619416,6,17400
1101,619418,2,5800
1101,619420,2,5800
1101,619424,3,8700
1101,620406,2,5800
1101,620408,2,5800
1101,620409,1,2900
1101,620410,2,5800
1101,620452,2,5800
1101,620453,1,2900
1101,620456,3,8700
1101,620458,2,5800
1101,620462,2,5800
1101,620501,3,8700
1101,620503,3,8700
1101,620505,3,8700
1101,620551,1,2900
1101,620553,2,5800
1101,620556,3,8700
1101,620901,-56,-162400
1101,621401,1,2900
1101,621402,2,5800
1101,621501,1,2900
1101,621507,2,5800
1101,621510,6,17400
1101,621512,3,8700
1101,621513,2,5800
1101,622111,3,8700
1101,622117,1,2900
1101,622121,3,6900
1101,622123,3,7800
1101,622126,1,2900
1101,622127,1,2900
1101,622129,2,5800
1101,622401,1,2000
1101,622405,3,6000
1101,622415,1,2000
1101,622519,1,2000
1101,622521,1,2000
1101,622601,1,2000
1101,622605,3,6000
1101,622612,3,6000
1101,622614,2,4000
1101,626161,1,2900
1101,626165,1,2900
1101,626401,3,8700
1101,626402,3,8700
1101,626502,5,14500
1101,626503,6,17400
1101,626601,6,17400
1101,626604,6,17400
1101,626606,5,14500
1101,626607,4,11600
1101,626609,2,5800
1101,626612,5,14500
1101,626614,2,5800
1101,626615,3,8700
1101,626901,-52,-150800
1101,632401,-1,-3300
1101,632405,1,3600
1101,632410,-2,-7200
1101,632502,-1,-3600
1101,632509,-1,-3300
1101,632602,-2,-5800
1101,632608,-2,-6600
1101,632610,-1,-2900
1101,632612,-2,-5800
1101,633122,-1,-4900
1101,633124,-1,-4900
1101,633404,-1,-3300
1101,633513,-1,-3600
1101,633522,-1,-4600
1101,634109,3,13800
1101,634114,3,13800
1101,634401,-6,-19800
1101,634402,-1,-3300
1101,635121,-4,-18400
1101,636159,-2,-8600
1101,636163,-4,-17200
1101,636165,-2,-8600
1101,636401,-3,-10800
1101,636402,-2,-7200
1101,636404,-3,-10800
1101,636451,-1,-3900
1101,636452,-1,-3600
1101,636602,-1,-2690
1101,636603,-1,-2690
1101,636607,-1,-2990
1101,636609,-1,-2690
1101,636610,-2,-5980
1101,636613,-2,-5980
1101,636614,-4,-10760
1101,726151,3,11700
1101,726153,1,3900
1101,726155,4,19600
1101,726402,2,7800
1101,726403,1,3900
1101,726406,3,11700
1101,726408,1,3900
1101,726409,2,7800
1101,726410,1,4900
1101,727103,2,9800
1101,727108,1,3900
1101,727109,1,3900
1101,727118,1,4900
1101,727119,2,9800
1101,727401,2,7800
1101,727405,1,4900
1101,727408,2,9800
1101,727409,2,7800
1101,727413,3,11700
1101,727503,3,14700
1101,727901,-34,-90440
1101,727902,-21,-61740
1101,728401,3,11700
1101,728402,2,7800
1101,728403,1,3900
1101,728404,2,7800
1101,728408,2,9800
1101,729401,1,3900
1101,729402,4,15600
1101,729404,3,14700
1101,805404,-1,-2980
1101,805902,-1,-2000
1102,113982,-1,-2980
1102,122102,-1,-4280
1102,122110,-1,-3980
1102,122112,-1,-3980
1102,122118,-1,-4280
1102,122123,-1,-3980
1102,122402,-1,-3280
1102,122403,-1,-3280
1102,122405,-1,-3280
1102,122411,-1,-3280
1102,122415,-1,-3280
1102,122417,-1,-3280
1102,122419,-2,-6560
1102,122420,-2,-6560
1102,122501,-1,-3280
1102,122510,-1,-3280
1102,122511,-1,-3280
1102,122602,-1,-2380
1102,122605,-2,-4760
1102,122606,-1,-2380
1102,122608,-1,-2380
1102,122611,-1,-2380
1102,123119,-1,-3980
1102,123126,-1,-3980
1102,123542,-2,-7960
1102,124131,-1,-3980
1102,124409,-1,-2980
1102,124412,-1,-2980
1102,130164,1,4900
1102,130506,1,3900
1102,130507,3,14700
1102,131115,1,5900
1102,131503,1,3900
1102,132104,1,4900
1102,132112,1,4900
1102,132116,1,4900
1102,132118,1,5900
1102,132119,2,9800
1102,132126,1,4900
1102,132129,1,4600
1102,132130,1,4900
1102,132403,1,3300
1102,132407,1,3600
1102,132409,1,3300
1102,132413,1,3600
1102,132414,1,3300
1102,132501,1,3900
1102,132502,1,3600
1102,132504,1,3300
1102,132506,1,3300
1102,132509,2,6600
1102,132511,2,6600
1102,132512,2,7200
1102,132602,3,8700
1102,132605,1,2900
1102,132606,2,5800
1102,132607,1,3300
1102,132611,1,3300
1102,132612,3,8700
1102,132614,2,5800
1102,132616,4,13200
1102,133122,2,9800
1102,133125,1,4900
1102,133126,1,4900
1102,133405,2,6600
1102,133406,1,3300
1102,133407,2,5400
1102,133412,2,6600
1102,133413,2,7200
1102,133414,2,6600
1102,133415,1,3900
1102,133416,2,6600
1102,133418,1,3300
1102,133419,1,3300
1102,133420,1,3600
1102,133502,1,3900
1102,133503,1,3600
1102,133504,1,3600
1102,133505,1,3300
1102,133516,1,3600
1102,133518,1,3600
1102,133522,3,13800
1102,134401,1,3300
1102,134402,1,3300
1102,134405,1,3300
1102,134414,1,3300
1102,134501,1,3300
1102,134507,1,3300
1102,134508,2,7200
1102,134509,1,3600
1102,134514,1,3300
1102,135111,3,12900
1102,135112,2,9200
1102,135114,2,9200
1102,135406,2,6600
1102,135501,2,6600
1102,135513,1,2900
1102,135514,1,3300
1102,135517,1,2900
1102,135526,1,3300
1102,136159,2,8600
1102,136160,1,4300
1102,136164,1,4300
1102,136165,2,8600
1102,136404,1,3600
1102,136602,2,5380
1102,136603,1,2690
1102,136604,1,2990
1102,136607,2,5980
1102,136608,1,2690
1102,136609,2,5380
1102,136612,1,2690
1102,136613,2,5980
1102,136616,1,2690
1102,137101,3,14700
1102,137102,2,9800
1102,137103,3,14700
1102,137104,1,4900
1102,137109,2,9200
1102,137110,3,14700
1102,137111,2,9200
1102,137112,2,9200
1102,137113,2,9200
1102,137114,4,19600
1102,137115,1,4600
1102,137116,1,5300
1102,137117,3,13800
1102,137118,3,13800
1102,137119,1,5600
1102,137123,2,9200
1102,137124,5,23000
1102,137401,3,14700
1102,137402,4,14400
1102,137403,3,11700
1102,137404,4,14400
1102,137405,1,3600
1102,137406,2,7800
1102,137409,1,3900
1102,137412,5,18000
1102,137413,4,14400
1102,137415,5,19500
1102,137416,3,10800
1102,137503,1,3600
1102,137504,2,7800
1102,137505,4,13200
1102,137509,1,3900
1102,137510,1,3300
1102,137513,2,7200
1102,137514,3,9900
1102,137515,3,11700
1102,137516,3,10800
1102,137517,4,14400
1102,137518,3,9900
1102,137519,3,10800
1102,137520,3,9900
1102,137521,2,7800
1102,137522,1,3600
1102,137523,4,13200
1102,137524,3,10800
1102,137525,2,7800
1102,138101,3,14700
1102,138104,3,14700
1102,138109,2,9200
1102,138111,3,13800
1102,138112,3,13800
1102,138113,3,14700
1102,138114,3,13800
1102,138115,3,13800
1102,138403,3,14700
1102,138404,3,10800
1102,138410,2,7200
1102,138420,2,7200
1102,138501,2,7800
1102,138502,2,7200
1102,138505,3,10800
1102,138706,3,15900
1102,138707,3,14700
1102,138708,1,4900
1102,138751,2,9800
1102,138752,3,13800
1102,138753,1,4600
1102,138755,2,9800
1102,138756,3,12900
1102,138757,2,9800
1102,138760,2,9200
1102,138763,2,9800
1102,138764,1,4600
1102,138801,2,9200
1102,138851,3,14700
1102,138852,3,14700
1102,138854,2,9800
1102,139102,3,14700
1102,139103,2,9800
1102,139405,2,7200
1102,139409,3,10800
1102,139504,3,10800
1102,139505,3,11700
1102,139507,3,10800
1102,139508,3,12900
1102,139512,3,11700
1102,139513,2,7200
1102,139701,3,14700
1102,139703,2,9800
1102,139708,3,13800
1102,139752,3,13800
1102,139756,3,13800
1102,139757,3,13800
1102,139758,3,13800
1102,139763,3,14700
1102,139764,3,13800
1102,139803,3,14700
1102,139804,3,13800
1102,139851,3,17700
1102,139852,3,15900
1102,139853,3,16800
1102,139854,3,16800
1103,123301,-1,-2000
1103,123302,-1,-2000
1103,130103,2,9800
1103,130155,1,4900
1103,130159,1,4900
1103,130161,1,4900
1103,130163,1,4900
1103,131105,1,4900
1103,131109,1,4900
1103,131116,1,4900
1103,132119,1,4900
1103,132120,1,4600
1103,132121,2,9800
1103,132123,3,14700
1103,132124,2,9800
1103,132129,1,4600
1103,132130,1,4900
1103,132401,4,13200
1103,132402,2,7200
1103,132403,4,13200
1103,132405,1,3600
1103,132407,1,3600
1103,132408,1,3300
1103,132409,2,6600
1103,132410,4,14400
1103,132411,4,13200
1103,132413,1,3600
1103,132414,2,6600
1103,132503,2,7200
1103,132504,2,6600
1103,132505,3,9900
1103,132509,2,6600
1103,132510,2,6600
1103,132511,2,6600
1103,132512,1,3600
1103,132601,1,2900
1103,132602,3,8700
1103,132604,2,5800
1103,132606,3,8700
1103,132607,1,3300
1103,132608,4,13200
1103,132610,1,2900
1103,132612,1,2900
1103,132613,1,2900
1103,132614,3,8700
1103,132615,1,3300
1103,132616,5,16500
1103,133110,3,14700
1103,133124,2,9800
1103,133131,1,4300
1103,133407,2,5400
1103,133408,1,3300
1103,133409,1,3600
1103,133412,2,6600
1103,133414,1,3300
1103,133416,2,6600
1103,133417,1,3300
1103,133418,1,3300
1103,133419,1,3300
1103,133501,1,3300
1103,133503,1,3600
1103,133504,1,3600
1103,133513,1,3600
1103,133515,2,7200
1103,133519,1,3600
1103,133521,3,13800
1103,133523,2,9200
1103,134101,-1,-4900
1103,134102,1,4900
1103,134125,1,4300
1103,134127,1,4600
1103,134407,1,3900
1103,134408,3,9900
1103,134410,1,3300
1103,134510,2,6600
1103,134511,2,4950
1103,135109,1,4300
1103,135117,1,4600
1103,135120,2,9200
1103,135121,1,4600
1103,136166,1,4300
1103,136402,2,7200
1103,136604,1,2990
1103,136607,2,5980
1103,136613,1,2990
1103,136614,1,2690
1103,137101,1,4900
1103,137102,2,9800
1103,137103,4,19600
1103,137104,4,19600
1103,137109,2,9200
1103,137110,6,29400
1103,137111,4,18400
1103,137112,1,4600
1103,137113,2,9200
1103,137114,7,34300
1103,137115,3,13800
1103,137116,1,5300
1103,137117,3,13800
1103,137118,5,23000
1103,137119,5,28000
1103,137120,4,18400
1103,137121,1,4600
1103,137122,2,9200
1103,137123,3,13800
1103,137124,5,23000
1103,137401,1,4900
1103,137402,3,10800
1103,137404,1,3600
1103,137405,3,10800
1103,137406,1,3900
1103,137407,3,20700
1103,137408,5,18000
1103,137409,1,3900
1103,137410,4,14400
1103,137411,2,7200
1103,137412,6,21600
1103,137413,2,7200
1103,137414,2,7200
1103,137415,4,15600
1103,137416,5,18000
1103,137501,1,4300
1103,137503,2,7200
1103,137504,5,19500
1103,137505,3,9900
1103,137506,1,3300
1103,137507,1,3300
1103,137508,4,13200
1103,137509,2,7800
1103,137510,4,13200
1103,137511,1,3300
1103,137512,3,9900
1103,137513,4,14400
1103,137514,6,19800
1103,137515,2,7800
1103,137516,7,25200
1103,137517,7,25200
1103,137518,5,16500
1103,137519,4,14400
1103,137520,4,13200
1103,137521,5,18915
1103,137522,4,14400
1103,137523,5,16500
1103,137524,6,21600
1103,137525,6,23400
1103,138101,2,9800
1103,138102,1,4900
1103,138105,1,4900
1103,138109,3,13800
1103,138110,1,4900
1103,138111,3,13800
1103,138112,2,9200
1103,138113,1,4900
1103,138114,2,9200
1103,138115,3,13800
1103,138116,2,9800
1103,138402,2,7200
1103,138404,2,7200
1103,138406,3,10800
1103,138407,2,7800
1103,138409,3,11700
1103,138412,3,10800
1103,138414,3,10800
1103,138417,2,7200
1103,138501,2,7800
1103,138502,2,7200
1103,138503,2,7200
1103,138504,1,3600
1103,138505,2,7200
1103,138701,2,10600
1103,138702,2,9800
1103,138703,2,9800
1103,138704,3,13800
1103,138705,2,11200
1103,138706,3,15900
1103,138707,3,14700
1103,138708,1,4900
1103,138709,3,13800
1103,138710,2,9800
1103,138751,1,4900
1103,138752,3,13800
1103,138753,1,4600
1103,138754,3,13800
1103,138755,2,9800
1103,138756,3,12900
1103,138757,2,9800
1103,138764,1,4600
1103,138802,3,13800
1103,138803,1,4900
1103,138851,2,9800
1103,138852,1,4900
1103,138853,3,14700
1103,139105,3,14700
1103,139406,2,7800
1103,139407,3,10800
1103,139408,3,10800
1103,139409,3,10800
1103,139501,3,10800
1103,139504,3,10800
1103,139505,3,11700
1103,139506,3,10800
1103,139507,3,10800
1103,139508,3,12900
1103,139509,3,11700
1103,139510,2,7800
1103,139511,3,11700
1103,139513,3,10800
1103,139514,2,7800
1103,139515,2,8600
1103,139516,3,12900
1103,139701,2,9800
1103,139702,3,13800
1103,139703,2,9800
1103,139704,3,13800
1103,139705,3,13800
1103,139706,3,14700
1103,139707,3,14700
1103,139708,3,13800
1103,139751,3,14700
1103,139752,3,13800
1103,139753,3,13800
1103,139756,3,13800
1103,139757,3,13800
1103,139758,3,13800
1103,139759,3,13800
1103,139760,3,13800
1103,139761,3,14700
1103,139762,3,12900
1103,139764,3,13800
1103,139801,3,14700
